4c699c0599682b1efadb5c9706dd5d18|11-Feb-08| $52,540.00 |100|Anthony
2ab5143c11d000f338974bcc6cabe9f8|16-Aug-09| $43,268.00 |100|Jefferson Elementary
071d5d0a5f943ce987524a126ad87f33|14-Sep-09| $42,238.00 |100|Span High School
daf8375a4afd9bed02da33c07947d686|28-Sep-09| $42,238.00 |100|Nellie Stone Johnson
040f7b497307b850036d23c2e1ca8655|21-Jan-10| $53,570.00 |100|Early Childhood Special Education
a12fafe4f4807ba2deccbcb5ae4c6372|12-Aug-12| $71,083.00 |100|Office of the Chief Academic Officer
ac84cfe94508ad82b9d826423c690d58|27-Aug-12| $40,383.00 |80|Edison High
830ce985f56779a8a6a36c0eb87a0aaa|26-Aug-12| $49,449.00 |100|Bethune
9cfdae5420819e57f67eb641d3c5d886|02-Nov-11| $27,403.00 |70|Roosevelt High
70ff8e1a50188541a118b073e68a4cb7|12-Aug-12| $27,815.00 |60|Anthony
e6db8a7c5a03c8963d08315ab19d7382|20-Aug-02| $43,886.00 |60|Roosevelt High
e6db8a7c5a03c8963d08315ab19d7382|20-Aug-02| $29,258.00 |40|Roosevelt High
4af1926f4d79a44465385d27905b943a|06-Dec-93| $84,476.00 |100|Southwest High
ca02dff7b6d0e183d0f25b3d1b679efc|25-Jan-90| $68,405.00 |80|Bryn Mawr Primary
fe1d37c498b4ae64fdeebbc120920a14|11-Sep-95| $66,962.00 |100|Northeast Middle School
770fe25fdf14cd42b6307d1f027fd3b9|26-Aug-96| $83,446.00 |100|Seward Montessori School
efd36437e38e70568ddd1fcc1db04b82|15-Sep-94| $73,144.00 |100|Waite Park Elementary
20398b651e9a0e705249ca0071d776a8|31-Aug-98| $86,536.00 |100|Henry High
8dcbb365a71d6413bad07afa578666ed|30-Aug-84| $78,295.00 |100|South High
56c8b11ebea7cf3591d9de45b946dcb7|31-Aug-98| $74,174.00 |100|Lyndale Elementary
7822707cd1c32b6bfa70c4a49f96a232|26-Jan-89| $72,113.00 |100|Waite Park Elementary
ceef39916a7a67691172248997f75ace|26-Sep-11| $43,886.00 |60|Windom Elementary
99a9472d2a6b19dff85743412f3a2040|07-Jun-12| $65,932.00 |100|Windom Elementary
dfa7292d03fe4ba02c22e80502098e33|26-Sep-08| $45,328.00 |100|Hmong International Academy
b6322de2088866a72697359be9f1baa6|27-Feb-89| $71,083.00 |100|Anwatin IB World School & Spanish Dual
6f995b0ab70aa2d755a5f4f6ba5c409a|03-Jan-00| $69,023.00 |100|Early Childhood Special Education
4d1a5f659f2593f59cf104a126c3bbe5|14-Jul-86| $73,144.00 |100|South High
c5e9c130e7526f38df6f8a799b63bc26|28-Feb-85| $82,415.00 |100|Roosevelt High
d37682cc9cdca920267ad3b22290f738|28-Aug-00| $79,325.00 |100|Anne Sullivan
20c61b26ff1b3a3c8d7263eb5fc1bbe5|10-Sep-91| $78,295.00 |100|Hall International
bf88e24a4ae672c68ebf0865763360b8|26-Aug-85| $73,144.00 |100|Waite Park Elementary
980c7e9267fdc9b6b922b094e429cd13|06-Dec-91| $66,962.00 |100|Jenny Lind
c1d7a71274e69e4d36dd5288cc5d7747|01-Oct-84| $85,506.00 |100|Pillsbury Math/Science/Technology
5e4816634457a4f642f783f894070670|18-Dec-95| $49,449.00 |80|Early Childhood Special Education
f4a722ce36f66d65af3704d077deb785|25-Aug-86| $75,204.00 |100|Henry High
6a272b0a413cc085e9b5c6eea257cde4|16-Sep-91| $67,993.00 |100|Whittier Community School
f4917b4d416ce5a9197cc5dcf393ee0c|06-Dec-00| $64,902.00 |100|Henry High
22f662a95669374a3f9e7d73d5d03c2e|09-Sep-91| $65,932.00 |100|Anishinabe Academy
9713ec8fe3e3cc55196b11e50f4d728f|23-Aug-99| $67,993.00 |100|Edison High
183e0a3f13624bd666b5658759daf8db|28-Aug-95| $74,174.00 |100|Nellie Stone Johnson
fe28f7a736a2ed711bf3d172c56a1ac3|29-Aug-94| $80,355.00 |100|Marcy Open School
b12646c9451d2a6404c808c39cb07997|17-Aug-08| $65,932.00 |100|Waite Park Elementary
41b2b20357ab1293deee2bad15eebe08|03-Jan-11| $45,328.00 |100|Pillsbury Math/Science/Technology
3810eb01bd5920c20429249f891b9eab|14-Aug-11| $47,389.00 |100|Lucy Laney Elementary
c9261e230fc91a3fe6bf27c197d11f77|20-Aug-84| $76,234.00 |100|South High
7d263dba6ad285e1aeb92f7649bdbaea|12-Aug-99| $22,561.00 |30|Harrison Education Center
7d263dba6ad285e1aeb92f7649bdbaea|12-Aug-99| $52,643.00 |70|Guidance & Counseling
69f9211f2a73f941d648e8a460ba2382|25-Aug-97| $79,325.00 |100|Anwatin IB World School & Spanish Dual
d5164e202a9234dd41b5a78c9615edfa|15-Jan-91| $75,204.00 |100|Teaching & Learning
3402bbcb94c53feee0b31e2847247818|21-Jul-97| $69,023.00 |100|Andersen United
47030f031fc82fc79ea22360010f3c27|28-Aug-95| $41,414.00 |60|Bryn Mawr Primary
2d3356ea27fe5a72ff464a431cd51ea1|25-Aug-86| $83,446.00 |100|Waite Park Elementary
e8f16bac89b180611943f9d3b512a12e|27-Aug-91| $75,204.00 |100|Anne Sullivan
6bcaf32552fbabf6ff98ff8d13887e97|01-Dec-97| $70,053.00 |100|Anne Sullivan
b1681ed4c6acff1ab7a27dbaddfc233a|17-Aug-08| $48,419.00 |100|Washburn High
71809ac2b7b6d4bd4fd00d157ac4032f|09-Jan-12| $43,268.00 |100|Hmong International Academy
da3e2c32d8813a4815dc75c21cfd9c12|01-Oct-05| $40,796.00 |60|Early Childhood Family Education
e3a6d34ad67210f1c8de6afa758adf5b|25-Aug-09| $44,298.00 |100|Olson Middle School
532fab3bde837defed4e831ca33d8dd2|02-Nov-11| $32,451.00 |50|Occupational, Physical Therapists
895eb98709681da67718208cb68b65aa|16-Aug-09| $74,174.00 |100|Office of the Chief Academic Officer
db7c61c95ecaf3677f85099ddca05129|03-Sep-09| $48,419.00 |100|River Bend
7b5bfc3f45deb70f80b7710d03e33f01|12-Aug-12| $40,383.00 |80|Olson Middle School
ea25d67819bace267b856a7619913206|27-Aug-12| $49,449.00 |100|Early Childhood Special Education
5e4dad37f0321e1e6840529d83e82699|25-Aug-97| $78,295.00 |100|Transition Plus
980082cc50db91579dc961f041f34999|24-Aug-00| $72,113.00 |100|South High
96cfebee88e19ab1794b1870d7a98783|07-Sep-99| $62,842.00 |100|Lake Nokomis Wenonah
0f4094a8645af1f6e9acff323e5f489f|09-Oct-97| $75,204.00 |100|Andersen United
e5960f2b70d3ef3b9c803228f7cba8a0|23-May-90| $66,962.00 |100|Field
addba601c28fc5a6a06b4d9f2858f610|25-Sep-97| $80,355.00 |100|Transition Plus
7e6489ed31b94e5594e859fc732a3404|24-Sep-93| $81,385.00 |100|Dowling Elementary
5e76d0615dd199a1352fe0f13644c565|16-Aug-09| $62,842.00 |100|Richard Green Central
f2fdac7f4098e3c26a7a55f52bf9a538|11-Aug-06| $61,811.00 |100|Washburn High
77a111f1514f26d1cc5f5f5ca8c0f902|14-Aug-11| $64,902.00 |100|Edison High
c4a074d0802f815b6f89065accb1b34a|30-Nov-12| $23,488.00 |60|Sanford Middle School
0758cacc47e96f6361d8dbc05b00c8a0|12-Aug-12| $42,650.00 |60|Northeast Middle School
57e5778046b038e5852a589b38ba9ac0|09-Mar-87| $83,446.00 |100|Bryn Mawr Primary
403560f0ac566fc7a02e2404463d0f93|17-Aug-08| $66,962.00 |100|Organizational & Professional Develop.
a957c1d7754c1728b265fdfd6221c10f|25-Feb-10| $60,781.00 |100|Richard Green Central
c460f73a4871c660ed2ae901b8470e10|12-Aug-12| $39,147.00 |100|Bethune
5a752ac66352414912dca7394de533f8|12-Aug-12| $63,872.00 |100|Office of the Chief Academic Officer
235d541a7b83919f149ab9404ae5a83a|17-Oct-11| $43,268.00 |100|Washburn High
75d7739d0be1d172ea7c3f9da33b4520|12-Aug-12| $23,076.00 |40|Health Services
75d7739d0be1d172ea7c3f9da33b4520|12-Aug-12| $23,076.00 |40|Health Services
75d7739d0be1d172ea7c3f9da33b4520|12-Aug-12| $11,538.00 |20|Richard Green Central
d0c258e35e04cccbfb5e0c2049bfccdf|08-Sep-97| $77,264.00 |100|Folwell Performing Arts
9a5bfa4a6c8985e9b3a3a8b91919b9df|28-Aug-89| $76,234.00 |100|Kenny Elementary
3bdd318601d73e5977f18f29906ffc8e|20-Jan-94| $75,204.00 |100|Southwest High
73f827e18d554c5601fc6466fee0bc6c|09-Sep-81| $85,506.00 |100|Adaptive Phys Ed
e50786f51282e36d27decf0f970f8383|25-Aug-86| $75,204.00 |100|Waite Park Elementary
3da5af4b798f976cf190b8a82d2ea496|13-Apr-98| $71,083.00 |100|Lucy Laney Elementary
10dc7aef60d5e3d32114f20c69551c5e|05-Sep-89| $74,174.00 |100|Loring Elementary
3cb4a81df40d1b1402a7839a7b72d6ef|31-Aug-98| $77,264.00 |100|Nellie Stone Johnson
7d02f3a08c8e89f7f47ac779889c5a42|23-Sep-92| $79,325.00 |100|Teaching & Learning
5c175500bde5a8b73dce9204b8648435|25-Feb-91| $80,355.00 |100|South High
642e161c12b5a4c25ce4d431f0a24e43|06-Jan-92| $74,174.00 |100|Nellie Stone Johnson
a5906d4d6a692fd14753c3713d6bb5f6|04-Jan-88| $77,264.00 |100|Roosevelt High
58d3398d50940449ec929f1a7780b4b3|08-Dec-97| $69,023.00 |100|Sheridan International Fine Arts
9168af141f357326ffd5f20de2b38cf4|27-Apr-08| $52,540.00 |100|Northrop Elementary
e96f85ac49f39f0f47a420287cf73e8e|08-Dec-93| $76,234.00 |100|Folwell Performing Arts
38a79305f250d0533c887c4b075b9aa9|19-Sep-88| $81,385.00 |100|Early Childhood Special Education
e63db2d57af5dbc99da5f0bfe94ec788|13-Aug-03| $67,993.00 |100|Henry High
0fed3d1d630e198340379931e215cbfc|01-Nov-04| $64,902.00 |100|Online Learning
0fa7de24b31ce38479901be7e3d99375|09-Jun-05| $70,053.00 |100|Roosevelt High
a81158716d86dffe09e9a76dfd5e25e0|24-Aug-06| $62,842.00 |100|Lucy Laney Elementary
b57a7aa5301ddd96ad63b6031e6a69a3|12-Mar-07| $48,419.00 |100|Ramsey Middle School
9dc46da9423745f308d38bf89e2eb526|29-Aug-07| $51,510.00 |100|Anthony
1a9e3996495e8e250b469173b29c3d0b|14-Aug-11| $23,076.00 |40|English Language Learners-ESL
55194dc26c73f3d17f835621a288fe72|16-Aug-09| $64,902.00 |100|Anne Sullivan
f2af59b1c94dbc19745664d94be92fcd|21-Sep-09| $45,328.00 |100|Lyndale Elementary
c9ab584eab9add8def4d82c560ed264d|23-Aug-06| $62,842.00 |100|Lake Nokomis Keewaydin
8dc8f59b67a7f963bb4a860ea0fa22c5|08-Jan-79| $88,597.00 |100|Special Ed 023
2f22582cf2f8ae1b68d35412beea19ea|31-Aug-98| $36,572.00 |50|Health Services
2f22582cf2f8ae1b68d35412beea19ea|31-Aug-98| $36,572.00 |50|Early Childhood Special Education
5c8cf0410a764241d1e772df3a06f638|10-Sep-08| $21,016.00 |30|Jefferson Elementary
5c8cf0410a764241d1e772df3a06f638|10-Sep-08| $21,016.00 |30|Jefferson Elementary
752f792bda7cffcf6879f0f0e559dea2|19-Aug-07| $80,355.00 |100|Special Ed 023
d8578ce7e5c071384e9a0759e7a17466|25-Aug-86| $79,325.00 |100|Kenny Elementary
29223225c5ab1cef5d72e78157e9f5b6|23-Oct-98| $58,721.00 |100|Folwell Performing Arts
baee0f90de4952fabefbece76894e358|26-Aug-96| $74,174.00 |100|Roosevelt High
0839f0949693c20a14ede8dff03305fa|26-Aug-91| $61,811.00 |100|Andersen United
4c768fa519feb2d8e65fcc5e96e42154|23-Aug-99| $63,872.00 |100|Hall International
8679b3ef4ee95f6719c02f0d981dfe0a|29-Aug-91| $76,234.00 |100|Armatage
091e1b32651fb0d153b401d1e01226d5|20-Sep-94| $71,083.00 |100|Adaptive Phys Ed
c9abbd331a3270122ae7e555c4f418a1|04-Apr-94| $67,993.00 |100|Bancroft Elementary
526c777deeded41ca1ae25753b7c3487|23-Aug-99| $69,023.00 |100|Jenny Lind
febb33e51d574a11d06af1c2bcbd16ff|29-Aug-89| $75,204.00 |100|Lyndale Elementary
f2723e0462f96b7a3b42c276d5dd3ee0|26-Aug-96| $84,476.00 |100|After School & Summer School
098bb041d8a592128f3c04bc0ace8b71|27-Sep-84| $81,385.00 |100|Kenwood Elementary
936a6c366006754e2b8257b5e75c36b3|17-Sep-91| $64,284.00 |80|Hiawatha Elementary
531dbda93763bea313d6ceb647c92755|31-Aug-87| $83,446.00 |100|Lake Harriet Upper (Fulton)
ba9c28e97002d5734a1a9935d867812e|28-Nov-88| $83,446.00 |100|Jefferson Elementary
2496c9da2fa415df9a4701e04b958fb9|20-Aug-02| $78,295.00 |100|Henry High
200f72b41582635e1277e29da8fcfed9|16-Mar-93| $81,385.00 |100|Edison High
b16fa0a9832c64e80c6ad0371a281c89|13-Sep-94| $74,174.00 |100|Whittier Community School
1b2a7daaf5030ac4f806a4deb41f1be5|30-Nov-11| $39,147.00 |100|Nellie Stone Johnson
9b83db33f1cca501313a84f8cd8f7fbf|13-Nov-12| $39,147.00 |100|Northeast Middle School
fd598f3081b76733bbe924d996af6f4d|26-Sep-00| $67,993.00 |100|Special Ed 023
05171ec2c528b845db681373bf1c19b1|06-Feb-81| $79,325.00 |100|Early Childhood Special Education
dbb7ca1f82ebce788ec2bcf6f88035ec|25-Aug-97| $73,144.00 |100|Seward Montessori School
7944cae24b4b308d0f0876bdde13fede|13-Sep-79| $83,446.00 |100|Cityview Performing Arts Magnet
bfb69c15b2d02a15effcc83300dcf7cc|24-Aug-00| $47,595.00 |60|Special Ed 023
b46a5eb1d8a4c1d5d9aeb1eab0369c66|29-Aug-88| $87,566.00 |100|Early Childhood Special Education
4db8aaf58577bf1825f683baabe76bf9|06-Jan-98| $32,451.00 |50|Burroughs
7179194fd1a89a42ea08dabcd82bc4e0|11-Sep-86| $85,506.00 |100|Hale Elementary
a664107cf8d49cac95e8bdc745791930|27-Mar-78| $81,385.00 |100|Anne Sullivan
50a7cca63b45a1c5b04579cb2a84ae7d|14-Apr-99| $63,872.00 |100|Roosevelt High
afb9936223f5d33654e6579a7b1454a7|25-Aug-86| $85,506.00 |100|Burroughs
aa662d81b59b33b5ef551c5da3129323|31-May-93| $62,842.00 |100|Marcy Open School
e9635582aa3fa2825a4a07b1fd736b34|12-Sep-86| $88,597.00 |100|Southwest High
2dc5f2b352a486c9c0d39916e3ba1c4d|06-Sep-94| $76,234.00 |100|Kenny Elementary
b84f076a213ed33ac5acc371eee0ea4f|16-Aug-09| $44,298.00 |100|Lucy Laney Elementary
ccde0dcb6d24049103b4404c6c494fc1|09-Sep-09| $27,815.00 |50|Early Childhood Special Education
97c4d651397d9de7895cab2f09d27e7e|03-Nov-11| $41,208.00 |100|Hmong International Academy
da35b677f97bd6be8af77d98c1f294ee|12-Jan-98| $63,460.00 |80|Whittier Community School
da35b677f97bd6be8af77d98c1f294ee|12-Jan-98| $15,865.00 |20|Anwatin IB World School & Spanish Dual
b1d68d2b90f2c262f712f1f64ee6f5fc|24-Aug-77| $69,023.00 |100|Dowling Elementary
816823aaeb72c7c9654ee6be51cf1eb0|27-Aug-01| $73,144.00 |100|Early Childhood Special Education
4f7774e64301c0d67e6d93b769d3b2b6|11-Feb-93| $62,842.00 |100|South High
3f98f7fb95670fc75003c7ce11a2851a|19-Aug-07| $79,325.00 |100|Broadway Art & Technology
bced5640c545be6cf7aabf7da29ef9c0|19-Dec-91| $72,113.00 |100|Early Childhood Special Education
2b064ad88aa30a4dafdb579420639c36|20-Aug-02| $70,053.00 |100|Anthony
f8b0ad371192d4e18c698b13286fb282|20-Aug-02| $72,113.00 |100|Nellie Stone Johnson
30a0ab20b33a6dc55346442684a9e42b|27-Aug-92| $64,902.00 |100|Andersen United
0a9b2189f1346e5b4e1737fb84cc7025|08-Feb-06| $47,389.00 |100|Bancroft Elementary
996f911b0ffaf7be78232ffda627ddbe|02-May-06| $61,811.00 |100|Folwell Performing Arts
7c87b47306de9b27d1b81403b5a636d1|06-Sep-07| $64,902.00 |100|Jenny Lind
a441d2cdc6369a713d4a8414a0ac5f63|14-Aug-11| $70,053.00 |100|Early Childhood Family Education
f7eb2409f12095e70127c78a3916f1cb|01-Feb-91| $67,993.00 |100|Lucy Laney Elementary
d71634f6b9222e3c0992526459dc5706|28-Oct-97| $25,137.00 |40|Cityview Performing Arts Magnet
d71634f6b9222e3c0992526459dc5706|28-Oct-97| $37,705.00 |60|Cityview Performing Arts Magnet
cca844e64900b51b269fab233bbbc5b9|01-Oct-12| $21,634.00 |30|Richard Green Central
e7b8403380ae7cf696c620f4aa71a8b3|26-Aug-91| $71,083.00 |100|Andersen United
c35faf6d0ea5ecda8fb3be1d7b70aa53|03-Jan-94| $30,906.00 |60|Olson Middle School
df5a6b6226810be7e5938d5ed6575af5|28-Aug-69| $41,207.00 |50|Edison High
55301327481db66a8a99f938fda8c57c|11-May-92| $59,339.00 |80|South High
194c9a8e0569d4a9bd632e016df547c9|19-Oct-98| $55,630.00 |100|Anthony
3abd3bf64a5a0d4950a9f4356023ca3d|31-Aug-98| $64,902.00 |100|Hmong International Academy
52fd3f2afac3788f1871260cff8fa989|03-Feb-97| $69,023.00 |100|Sanford Middle School
241286fccb2e5c91ea2f901fe084c3fb|11-Apr-05| $55,630.00 |100|Andersen United
f5e59ec9c2e1ed572e488b1a9ccacab4|14-Aug-11| $47,389.00 |100|South High
53ba4b49a8680bdb30476e0412bf43d3|14-Aug-11| $58,721.00 |100|North High
c251898e0ffd90e82d26387709a27589|23-Sep-09| $41,208.00 |100|Sheridan International Fine Arts
7f800efef16e2107bc65fe4a2c3738d0|15-Aug-10| $63,872.00 |100|North High
7d69e60f85cd06bb94d2aaca4ca359c7|01-Sep-05| $71,083.00 |100|Washburn High
b7d891cbd912fce92648aa889dc40431|13-Nov-92| $64,902.00 |100|Anwatin IB World School & Spanish Dual
cfe7dec4b5ef5cc5534ca0c7c185f2fb|29-Sep-87| $71,083.00 |100|Pillsbury Math/Science/Technology
745f94b6a6db09cb399efdc448539537|24-Aug-06| $79,325.00 |100|Psychology Services
18ef9c6eebcb75f2a6d0fe841d3a0aa8|12-Aug-12| $45,328.00 |100|Northeast Middle School
7a2c47bceeb6069ecad44776df6fb70e|28-Aug-89| $72,113.00 |100|Lake Harriet Upper (Fulton)
ce604ab4123fdf9b2090d8d0b1272db5|28-Aug-92| $84,476.00 |100|Andersen United
39a239d35e3764d14d092a75fb5c2b46|31-Aug-98| $73,144.00 |100|Sanford Middle School
b49b0a31b48960972f127ab5fdf4c0c4|26-Apr-95| $77,264.00 |100|Bryn Mawr Primary
a84ee5ce4b1216ae093f25e830d62532|01-Jul-06| $78,295.00 |100|Office of the Chief Academic Officer
5d74413a0e3950c8bd456708092f77be|26-Aug-85| $76,234.00 |100|South High
89a560745dce1a3bcb5a06a91f9ce134|25-Jan-99| $50,068.00 |60|Speech Language Clinicians
c8bf7557c73b0551a5141d31c0488f75|11-Mar-96| $65,932.00 |100|Hall International
6a940e15e81437dc2758cb76c7faa4cc|23-Aug-99| $72,113.00 |100|Online Learning
7038c44fa8a085493561b6d989fa8c78|13-Jun-95| $63,872.00 |100|Bethune
481d7e108dfd3316812c915882f53a85|29-Aug-88| $79,325.00 |100|Hmong International Academy
24633f0f8e4926a793035600ca6db57e|26-Aug-96| $67,993.00 |100|Sheridan International Fine Arts
9f95b1f95b11cc348cfac1a15680c267|26-Aug-91| $83,446.00 |100|Andersen United
195de5d2d324de6088190fafb17cacf6|28-Aug-91| $67,993.00 |100|Henry High
733dd9baeeb2a47af659a1265f63e210|24-Aug-00| $77,264.00 |100|Speech Language Clinicians
ae364310fd74630e0b1644fdf0b1cde6|04-Jan-99| $67,993.00 |100|Henry High
ae25fcdf09349389f2d73a1a9f8a9c9b|20-Sep-93| $73,144.00 |100|Nellie Stone Johnson
d337416c26f0c482578160679395b24c|08-Jan-93| $74,174.00 |100|Secondary Programs
9620ef4e62ae247d59f45129e46a997b|29-Aug-94| $77,264.00 |100|Pillsbury Math/Science/Technology
05638087079fff2ab62f1a14a08aa1f9|15-Oct-12| $66,962.00 |100|Office of the Chief Academic Officer
9aa3fe4ce3d5912a5750ea3598a27ed1|31-Aug-98| $51,098.00 |80|Sanford Middle School
0bea50779faf64370c87afcefdcbb4c0|28-Aug-95| $77,264.00 |100|Seward Montessori School
8d778e4242d4df188cf4e52701c2cc14|18-Sep-91| $72,113.00 |100|Bethune
f9d06def211f36417b2aa95044a4f113|14-Sep-81| $87,566.00 |100|Kenwood Elementary
76ba24b1a3b8afd2998faed2d978c1f3|26-Aug-91| $81,385.00 |100|Hmong International Academy
918c68dd15d0843b62794923e0b88a34|05-Mar-87| $81,385.00 |100|Loring Elementary
79a3debb5bfe1f8b0bc5258891f30209|07-Sep-94| $60,781.00 |100|South High
ac05ac751a2e486654b4acc00d52774e|14-Apr-97| $67,993.00 |100|Curriculum &  Instruction
dfe18eaaf9f283bd3327a7a24784d397|05-Jan-76| $86,536.00 |100|Jenny Lind Elementary
246ad15d3f7793dc707cf633da5f3d16|26-Aug-96| $60,163.00 |80|Henry High
4ee3299cb901b2607020274f09e081fc|13-Oct-95| $62,842.00 |100|Bethune
3d0d661a53b3d743f15f7c6ad2e00099|28-Aug-95| $78,295.00 |100|Hmong International Academy
bdd9331950f1acd6290017ca2720b44f|11-Oct-06| $65,932.00 |100|Early Childhood Special Education
2d7c96509122dc036eefd5a0d69716b8|17-Aug-11| $49,449.00 |100|Emerson Spanish Immersion
485c91df4060753207d34828bd20782a|11-Jan-00| $66,962.00 |100|Wenonah Elementary
27730df6523b00f219449461ec1c24c0|27-Aug-90| $87,566.00 |100|Loring Elementary
2920cacb454abb7d295dfb81e6a8e859|11-Sep-00| $74,174.00 |100|Henry High
251df188b5474f9205f5ae1f7b3db4fb|23-Aug-99| $63,872.00 |100|Olson Middle School
